symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
ZWZ,Utilities,RED,3,0.692251556899259,-0.5912471395881009,-0.0902389919756035,-0.10586963710453015,-0.3355665665946974,28.662543486664106,-0.13413923681910855,-0.2016919564925473,-0.37904742009609355
PKX,Industrial,RED,2,0.7665664181291201,-0.5412443927562721,-0.020420511571270544,0.0675588919501805,0.17831160825958173,73.81310418904403,0.2475861527592433,0.20401515151515157,-0.061584789796882415
BHLZ,Energy,RED,2,0.6962070828310777,-0.5588539706435823,0.09003438069952831,0.009129317971157177,-0.3016637150884281,73.9470595905594,0.36469383956821155,0.16555396598315064,0.12117737003058099
ALO,Industrial,RED,2,0.7058741494501991,-0.7055744786907038,-0.19192280133014147,-0.6562632366950731,-0.07360089566727826,79.56469165659009,0.49267367695224973,0.7018474842767295,1.2426832426832428
CJU,Technology,RED,2,0.6620314343017729,-0.6077344420246811,0.03851960657982502,-0.4536037075205876,-0.4249137176041577,60.53739723280528,0.12021646695013527,-0.05571847507331374,-0.0515981237045926
SOS,Industrial,GREEN,1,0.4155602486941812,-0.055978608382258974,0.021068735580850158,0.22502190902648186,0.4053407205434151,54.925,-0.015408485367289046,0.03335392217418158,0.0655433964449076
AIRL,Utilities,GREEN,1,0.4101862295744494,-0.05377128953771298,-0.00554792312001208,-0.03785228319352599,0.5072113218658628,48.75,0.028664007976071926,0.049593082400813907,0.0857669034464616
TERM,Materials,GREEN,1,0.42342296205891455,-0.05540318156884265,-0.01085178040860499,-0.07385418368207204,0.40593226852474035,48.51150202976994,-0.011441647597254105,0.005370569280343665,0.0898505724820492
TYTG,Industrial,GREEN,1,0.40895618631432396,-0.057111088648539456,0.01571242690650141,0.05153931888389889,0.5232308966597247,50.7099751508697,0.0162252695488328,0.027627818355033338,0.06371555360762612
XDD,Real Estate,GREEN,1,0.40125179157607144,-0.054080096356519246,0.016340672484444426,0.12022252470613715,0.49743588879023365,48.033856462704996,0.01021416803953879,0.05445374297833314,0.041853089426289944
TZ,Healthcare,GREEN,1,0.4087470134820222,-0.05476772616136935,0.01835566635597838,-0.14306438796216148,0.4282330600568893,53.07930881701374,-0.016374096474406245,0.004973624717407876,0.0404119207364644
VLH,Real Estate,GREEN,1,0.40141062659937576,-0.054557216791259314,0.01156796218144205,0.09624941897996594,0.476235840997563,49.45330296127564,0.031525266573945235,0.024671052631578948,0.07949819794843359
ZRLH,Healthcare,GREEN,1,0.41294718610254233,-0.055502949959938826,0.01268981746539593,-0.008596011142701704,0.6548154613070817,57.01078582434515,-0.010486843777806062,0.027114395038923243,0.12818840579710145
DRQ,Healthcare,GREEN,1,0.41324994613743976,-0.054670684459750346,0.028477619702996927,-0.14401270113860531,0.5360061852258663,53.1111111111111,0.029496108152396512,0.02279202279202274,0.08365674859853375
CBLX,Consumer Discretionary,GREEN,1,0.435573312205682,-0.05460372242080611,0.008305894210685562,-0.07963383632994087,0.6576560512216267,51.47492625368732,-0.005735377626348614,0.05730676328502421,0.10299861408592663
CESA,Energy,GREEN,1,0.41011005503363246,-0.054855973555800346,0.012041050473585693,0.01890330939341859,0.6956350806270298,52.50069079856314,0.029748804735523923,0.04232601013980635,0.08223002073695966
ZGA,Consumer Discretionary,GREEN,1,0.4273681523840458,-0.05556831228472999,0.013512129526975237,0.04435848091429764,0.4402780410785757,54.54545454545454,0.0111781801922647,0.05529631357909467,0.09968392900559188
MSI,Industrial,GREEN,0,0.382302247449488,-0.05573631348139762,0.0061768071816611335,0.05403476565311042,0.6233027562799903,54.97281739686601,0.03604184580108914,0.05232896652110624,0.13457313245448843
PY,Utilities,GREEN,0,0.38996184904832176,-0.053493880773785966,0.023350173513431507,0.18425691645511308,0.7376342054131979,53.31724969843185,0.03855373551737914,0.05972278842233998,0.07907845579078461
MWA,Consumer Staples,GREEN,0,0.3936232756103729,-0.05649843680214385,0.010922820579028724,-0.10651928186908129,0.6478750855338498,56.15482233502537,0.0024355591637913016,0.0323996655518394,0.09342483949524018
ST,Technology,GREEN,0,0.3795267488618236,-0.053926206244087074,0.018299010295007263,-0.24272813752045178,0.688057969854474,56.60757453666398,0.009136457412319408,0.027919543680576323,0.13277459197176875
