symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
PYPL,Financial Services,RED,6,0.432975432369864,-0.48545095457537873,0.6037687867616317,-0.1246351462640469,-2.051744110183704,58.81310894596985,-0.2280918727915195,-0.2786858180617468,0
PAR,Technology,RED,6,0.5550401574241871,-0.6168425166080501,0.7522842373781169,0.17709109758479685,-3.3366950763363055,38.493377483443716,-0.36763774540848637,-0.4038805970149254,0
CVLT,Technology,RED,6,0.6243741637592697,-0.5837469935008444,0.5599279445126826,0.44383597217185583,-2.1607186394419577,63.56460324054841,-0.3174860853432282,-0.2627755511022044,0
ORCL,Technology,RED,6,0.7398700704260539,-0.5825022942795963,0.08874142529519473,-0.8403468655859342,-1.0886516306251515,43.525085369057,-0.2062595921946941,-0.2695217917675545,0
IQV,Healthcare,RED,5,0.3772769948023032,-0.33558475582299707,0.6250637906857026,-0.029541807830046268,-0.616545953227735,25.411676646706567,-0.3135780812763647,-0.2692307692307693,0
TENB,Technology,RED,5,0.3832224805962189,-0.43677792041078234,0.6057535792618925,0.1360015448785666,-2.6304733917608565,43.05684995340167,-0.1968844655993077,-0.28779739063699156,0
MVST,Consumer Cyclical,RED,5,0.8341207919237742,-0.6703125000000004,-0.314865986440091,-0.09723013001259165,-0.20669812339615432,32.743362831858406,-0.22456140350877196,-0.35,0
CHWY,Consumer Cyclical,RED,5,0.45907739920001395,-0.4377510040160645,0.019911743821766217,0.04838425957318211,-2.044473569906381,41.98664440734558,-0.19917276487432384,-0.24391709221988578,0
TYL,Technology,RED,5,0.399781281683783,-0.49295177530471634,0.7580807932701543,0.16187354605987284,-2.6365637247147284,47.09098272138229,-0.2646309854031194,-0.31588298749920674,0
MEDP,Healthcare,RED,4,0.3950122929502556,-0.3296056978037028,0.48288334180720327,0.17663484905656293,-0.17921673007001224,19.085861590323205,-0.26284755672192134,-0.2500929336622622,0
HQY,Healthcare,RED,4,0.3668308154834019,-0.3056714719271628,-0.0023874506165653905,-0.0868877664933839,-0.751309230798968,32.01516793066091,-0.11543419664830651,-0.2593464821901677,0
JELD,Industrials,RED,4,0.941083931963823,-0.732248520710059,0.2174307444879425,0.09614403693482003,-1.9190640094191684,38.21138211382114,-0.2926829268292684,-0.0896860986547086,0
CARG,Consumer Cyclical,RED,4,0.33567795515285836,-0.30924929541378476,0.39162347175249224,0.004923058288421219,-0.9847965564348612,46.17868675995694,-0.15950920245398767,-0.16849710982658964,0
GEO,Industrials,RED,4,0.4997685647171776,-0.4234782608695657,0.2911091248228206,0.18542317619705134,-1.4430064373878895,37.56281407035175,-0.18133174791914392,-0.08504983388704326,0
IRTC,Healthcare,RED,4,0.4002665167894648,-0.27244385733157234,0.2671054658912253,0.2526716126861297,-0.9797625180460074,31.683475562451505,-0.14806335849523578,-0.22567765155775502,0
FND,Consumer Cyclical,RED,3,0.43730760553182063,-0.37193098871931035,0.0467329108724363,-0.058303632983869834,-0.7017774360958046,54.73564092810957,-0.020848006761515565,0.1485459352280238,0
SNPS,Technology,RED,3,0.705869366093881,-0.36983647468312864,0.12065756005306096,-0.2643109904683843,-0.5647386248678233,57.95671113531174,-0.12025605852766348,0.13945823462766496,0
