symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
GLRR,Technology,RED,5,0.6824129350344249,-0.36353907483211556,-0.09702868162876527,0.14047927737356258,0.10892214257606708,42.618828876746775,-0.18842048774670558,-0.2999177039399238,0.06577401926239151
SWT,Materials,RED,5,0.7655575519251344,-0.6071295768363122,0.0534430816239276,-0.18469197103138646,-0.0656112529560167,15.027869086751465,-0.5252389083610437,-0.5408107090081998,-0.5161802417877641
TZB,Real Estate,RED,4,0.8153279434320699,-0.5113359666684704,-0.19096637806797173,0.31574157939966074,0.07327834377710125,25.871782072309784,-0.34732962347329627,-0.19055301604373928,-0.38752119362495757
RSUP,Industrial,RED,3,0.5112924009816953,-0.5474637198775131,0.037558564656573035,-0.01684080772190259,-0.5668684568401737,70.7016728624535,0.24806150175624633,0.14473284298826822,-0.13072378138847857
SRFM,Consumer Staples,RED,3,0.6506717488085413,-0.503491027732463,-0.13974484538359988,-0.01234854734488325,-0.3308943875511091,38.953828170660444,-0.18754345882586665,-0.0522595596755503,-0.11377180626286704
XEG,Industrial,RED,2,0.8045187941046357,-0.5529539729791622,-0.05598191849963289,0.31086316316907603,-0.10362221558443759,68.1410894609586,0.05921689397272318,0.12799850074962515,-0.1791339924991477
NA,Financial Services,RED,2,0.6107421985293308,-0.39677569009510494,-0.04396364266360538,-0.15286030332462455,0.06451876783443,71.69427492008136,0.03338644264194659,0.03955995920151543,0.18375642940102863
SFH,Industrial,RED,2,0.5693100797391207,-0.5987830386004943,0.05318340281611373,0.0046220717630927385,-0.061417143690734234,90.71240105540896,0.520943329813446,0.693845550764406,0.6523900573613768
VIT,Consumer Discretionary,RED,2,0.9801989869672291,-0.6678839131270418,-0.1645295987448066,0.09367385749305836,-0.08406588124340736,82.12927756653991,0.5665463297232253,0.39558319039451123,0.20962646348262406
MA,Healthcare,RED,2,1.0762627182752438,-0.538928571428572,0.05887528621847208,0.011186940677552814,0.21478304502233522,74.534967555876,0.36944127708095786,0.4119030124908156,0.19398533615011807
MD,Technology,RED,2,1.3442264752240636,-0.7093455627169066,-0.015247029412247527,-0.39790038153590757,0.07905934725674899,76.21279738016503,0.6846967593700637,0.21971928608560032,0.10046276030267023
TXC,Real Estate,RED,2,2.992165746679215,-0.8038030143708377,0.25790451423296473,-0.6799763866650548,0.5301022165933698,92.32929846853474,1.8483419770548484,1.366984458665274,0.2846611851431811
SZ,Energy,GREEN,1,0.40323202227177746,-0.053461443705346084,-0.007342308510151766,-0.06348851912718766,0.7012874299630194,58.476321207961554,-0.010252536153680152,0.08097595473833086,0.10827794561933528
BDZ,Materials,GREEN,1,0.40531291271854186,-0.054252577319587506,0.0034016503763425344,0.1729437666775232,0.6549512083550681,49.64788732394364,-0.007347447073474514,0.08611527456056674,0.1193652576885269
TMJS,Industrial,GREEN,1,0.4013920446443294,-0.05535414750284066,-0.0022678637863212648,0.14681878441756244,0.593873933585008,50.52310374891019,0.002126905352711741,0.035368597289802704,0.07572298325722972
NYMH,Real Estate,GREEN,1,0.4052767034355669,-0.05631311690534593,0.012802218397415622,0.03823109103396282,0.4491167313757848,46.54439722657122,0.03885778275475923,0.05980464956874393,0.0838883047084939
SKI,Consumer Discretionary,GREEN,1,0.4297882619833278,-0.05478212446053178,0.015018804165530426,-0.11629000429141396,0.5655065803054181,51.0171058714748,0.007191849237530882,0.01015160622453757,0.11385227189041909
PC,Energy,GREEN,1,0.4049473201612913,-0.05544163438900268,0.0067635857713637245,0.12632046302160493,0.6078148263526648,51.29690949227372,0.04028334287349739,0.026258205689277895,0.0849999999999999
BYR,Materials,GREEN,1,0.40943460089176653,-0.0556995901982103,-0.006993816590390793,0.02052204685771745,0.4792737102364124,48.866913885455304,0.006653586965793748,0.048325486364040264,0.0969511061535602
VIWW,Materials,GREEN,1,0.4254966923445753,-0.0547716031422753,0.0019244108181751217,-0.14791490150622844,0.7580685510577196,49.87844408427876,-0.0008896231810384112,0.07750822368421055,0.10105042016806706
BP,Technology,GREEN,1,0.4015874230115796,-0.054857439986134106,0.03500452248949659,-0.13818654676104752,0.5943904833897243,52.66402465874065,-0.006319799151588641,0.022447888829502903,0.09564719358533787
RU,Materials,GREEN,1,0.40356459006948947,-0.054868361325465305,0.01590140842703109,0.10189011506197498,0.5877489626147777,54.067407799541186,0.005161420908814805,0.03286189683860229,0.11058928771105876
NYP,Utilities,GREEN,1,0.4136285604291761,-0.053912564290962445,0.03921274826717646,0.030645271192517125,0.5622479288676224,53.12800769971126,0.019967908718131526,0.05233146325761057,0.10668343166650547
RU,Utilities,GREEN,1,0.40116387172590195,-0.05554364143255412,0.010327519157250276,-0.18242247997688113,0.7202098781904744,53.33333333333334,0.02931790985241322,0.033647105948327656,0.0888185654008439
SI,Consumer Discretionary,GREEN,1,0.40914792460066646,-0.055785368159792015,0.009874338108007315,0.16217100542161492,0.7109387595578045,55.91458805744521,0.01233908761938668,0.03966126477397356,0.12129574873513377
GX,Energy,GREEN,1,0.4045813194020408,-0.055139383519587554,0.03094751929950971,0.06201431208538163,0.563256873482197,51.13571834185123,0.010478859510174408,0.020676923076923162,0.07422279792746118
GPX,Financial Services,GREEN,1,0.4105826075399516,-0.05483381137168894,0.02440659838961013,0.1545501314452869,0.4942086107042359,52.832080200501245,0.03148057058534177,0.020934761441090542,0.10542962572482868
