symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
RBC,Healthcare,RED,5,0.7552014353909926,-0.6248597822500824,0.05839977266908379,0.015279860517108992,0.10026566726589473,13.48167286890461,-0.5682771713336497,-0.4147967061245497,-0.30851096177821025
CM,Utilities,RED,3,0.5983271740346822,-0.33360180412371065,-0.0029411469708017046,-0.13548276056951392,-0.34497815327799314,38.43836606820098,-0.10830550918197004,-0.23278570787323824,-0.11723995455014986
ZRRB,Financial Services,RED,3,0.45896766272101974,-0.43387408439311537,-0.11022379849356542,0.06970384301577456,-0.5819034693444175,47.75731822474032,-0.07253510930939613,-0.06706473458093648,-0.3109234658204701
BH,Industrial,RED,2,0.7524208698045733,-0.5294744318181812,0.030836471976814543,-0.3641492297830158,0.0430797843344217,75.47462223944207,0.4210526315789474,0.301934984520124,-0.1288518307524988
BNM,Energy,RED,2,0.7195086289863905,-0.7312116205853934,-0.07390430561681392,-0.1436016292318302,-0.2288700625624672,73.20523085134775,0.2735058823529412,-0.04239207360226475,-0.3917284783097325
ZNKE,Energy,RED,2,0.7913329974515037,-0.6697202682807136,-0.150989935369324,-0.42159387836482204,0.20029635730853784,66.54532847980585,0.3619822485207101,1.0142200831327934,0.3022630834512021
ZBE,Industrial,RED,2,0.5918862139659177,-0.5370278330019885,-0.014083381861886804,-0.22927168416401902,-0.14917656254212686,66.84618698836708,0.05015930814747388,-0.004830917874396155,-0.3658402506734099
XJT,Technology,RED,2,1.1996992002488343,-0.6916708229426431,-0.10816782650596969,0.7242289410677357,0.10273700231487361,79.58324563249843,0.5829969128473046,0.2996685513745369,0.3832745382859514
SE,Healthcare,RED,2,0.675915098921187,-0.5958699122106937,-0.08561559839797377,0.05450346775931206,-0.4190912929336313,58.83357041251778,0.23825887743413515,0.0769077505479179,0.1410175216381676
RDU,Materials,GREEN,1,0.41757181587420733,-0.05477178423236505,0.00810815471360246,0.044759867159579504,0.5771607658257842,56.49409627611266,-0.016603773584905574,0.055915721231766614,0.08704115684093444
XML,Real Estate,GREEN,1,0.41069426668011305,-0.05558835934204974,0.009085304029782243,0.048663619947013445,0.6463197284836565,49.078397640697965,0.02168835502168843,0.051872208862933755,0.08360612226842434
TWK,Industrial,GREEN,1,0.4062721458373488,-0.053412823944518836,0.02013777420726145,0.19178695737179635,0.6088437913667422,47.157410450213604,0.02959019437910116,0.038202247191011264,0.052524996835843454
PHQX,Utilities,GREEN,1,0.40319414786174196,-0.05674191580231853,-0.0006240924247016055,0.03986558279054852,0.6071279326123976,53.5437760571769,0.010167130919220111,0.04721339878717869,0.09264838806869548
