symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
SL,Utilities,RED,6,0.5202904846960391,-0.555414312617702,-0.13028100744609766,0.39016459457006053,-0.680631591374828,12.944502306204399,-0.34336972394131143,-0.30525309005297224,-0.5212188815088982
DXCW,Financial Services,RED,5,0.6613944272018698,-0.599581453497853,-0.11621924539430986,0.4234197196692827,-0.39691049323412986,26.063049853372434,-0.3510549266616746,-0.36237340950402486,-0.502532414910859
CSRH,Financial Services,RED,5,0.7982262902866213,-0.6285107194420984,-0.11821530714802699,-0.0076587137878604,0.022291100965913357,9.594439667526515,-0.4941765578635015,-0.506227822434644,-0.4375335120643431
BNJ,Consumer Discretionary,RED,2,0.6256666671756377,-0.6779706999457407,0.025581945406976697,-0.001143450278140451,-0.3084980939910858,31.175889328063263,-0.0177057356608479,0.2596738087623921,0.38892806770098737
TQ,Industrial,GREEN,1,0.40871880312276365,-0.05682572238643916,-0.009184060864487437,-0.0027178295585896014,0.5556705478908669,54.90648219318475,0.006953339432753979,0.044807290677805284,0.05881221139045675
BKBV,Consumer Discretionary,GREEN,1,0.40002703925322336,-0.053098137535816166,0.022002842810990127,-0.12771852666300357,0.49882819497620373,46.58158614402917,-0.01857191316146538,0.03017625066761617,0.0778616000745087
AKU,Utilities,GREEN,1,0.40320728501356046,-0.05515873015873006,0.01170052563290088,0.04541049061631628,0.5770129609758781,47.20570749108205,-0.00039729837107674065,0.04746044962531226,0.07820869937861578
BR,Utilities,GREEN,1,0.40500247199925116,-0.05544395339493782,0.009934077927295068,-0.013327830307897815,0.5534199159326902,52.08034433285509,0.037268932617769826,0.06023973994311262,0.0891161431701973
TBU,Energy,GREEN,1,0.4063648484323922,-0.054670262319195716,-0.011975454521265718,0.03083560454477896,0.5680617729802488,55.33980582524274,0.019292604501607746,0.024359930400198956,0.07766736401673636
XNT,Consumer Discretionary,GREEN,1,0.41848228088360234,-0.05421047554741,0.0155839482015273,-0.07241856566651327,0.5039518157332032,53.304284676833696,-0.008926054683829773,0.032902467685076375,0.04322025516763925
TM,Energy,GREEN,1,0.40473418071008826,-0.05528516161237981,-0.0051321943740463396,-0.00862406101845705,0.8068290614047412,55.45322346097917,0.008295804693055261,0.03164787195343761,0.12778366914103925
TZ,Industrial,GREEN,1,0.4001510225981053,-0.05422710048347043,-0.007740084460267546,0.00346644672532996,0.6312530824804541,48.16778059460705,-0.006664590470258621,0.07844197998377059,0.11782434989836689
DXB,Energy,GREEN,1,0.42343116311801005,-0.05424917491749155,0.029089999601254298,0.3361087624180095,0.6881303341569674,56.29575402635433,-0.009996001599360255,0.0800436205016358,0.12213913437570814
NRL,Healthcare,GREEN,1,0.41439170377585044,-0.05571468169638734,0.013941530710869628,0.14211338410642796,0.555503988220855,54.30477830391734,0.037070824348979924,0.07431271477663222,0.10546322489391789
SA,Healthcare,GREEN,1,0.4202840898082039,-0.056143533917951696,-0.010537529022715013,-0.06705451880594683,0.6153018537913165,49.874581939799356,0.012394595143756973,0.026684525036060204,0.07787993510005412
TFV,Industrial,GREEN,0,0.38884211649680217,-0.055527123848515894,0.02550977053790244,-0.08949748986067725,0.8079373975370037,47.899159663865554,-0.008512650744856926,0.06664970745357408,0.08824292758889174
AXE,Energy,GREEN,0,0.38201318958996566,-0.05323366179635291,-0.006322810274906571,0.06065596753564004,0.7623978932335804,53.04770318021204,0.014257049318829956,0.023771452936787164,0.1381844038871772
XV,Financial Services,GREEN,0,0.3858853373973557,-0.05287432054027342,0.026688912143489354,-0.11950110134199998,0.6643532027145301,56.05405405405407,0.03553475472352235,0.06015971606033719,0.14752208989627352
CD,Materials,GREEN,0,0.372054409047004,-0.053641207815275344,0.028618614446172613,0.10201799928523815,0.6463557060167372,50.17391304347828,0.01363636363636368,0.06599043954762751,0.08239611696460292
CTZ,Materials,GREEN,0,0.3956105203888837,-0.05429379081781865,0.0013508552282513052,0.08554611619218389,0.720260259134326,51.04895104895107,0.046346346346346295,0.03823996821613025,0.11510561126520169
RDO,Consumer Staples,GREEN,0,0.38221901963505894,-0.055646481178396254,0.031118348184535603,0.1099578356418902,0.7513509280147995,49.871794871794854,-0.003931738330266129,0.026731051133913896,0.13822770289647254
XWZ,Consumer Discretionary,GREEN,0,0.3955267362360153,-0.05468303826384949,0.0040542519456229,-0.06270864113914251,0.6190907831286167,52.35322658903445,0.029903130703355263,0.04471660495585304,0.09231685527099469
GXQ,Technology,GREEN,0,0.36857423958119556,-0.05422015842665948,0.013425964188600847,0.14864573393045713,0.7246077098868193,58.66388308977033,-0.004769076305221004,0.038909996069697354,0.13059595095523235
CUG,Healthcare,GREEN,0,0.393704464165808,-0.055397241536532554,0.015651745366958358,-0.089228532896308,0.6106282949898293,57.76397515527951,0.00949765419384367,0.07271400778210121,0.08192298258523414
XTB,Consumer Staples,GREEN,0,0.36771480625180386,-0.05376177970029365,0.0037243264447990626,0.2466866192786975,0.6704177904732764,50.383275261324044,0.022120398167166988,0.029112313076678307,0.13232977419919473
VOP,Utilities,GREEN,0,0.3856964777754445,-0.05708884688090736,0.027432455702897256,0.02760055774410244,0.42606457469591086,51.337359792924936,0.017191458559536788,0.017007418129183962,0.09443146417445486
RN,Technology,GREEN,0,0.38726613183261865,-0.05264855565909269,0.020444565238131394,0.028928659875493756,0.6243025612817573,49.38148443735035,0.004074616413064333,0.07688630932058738,0.12803089907731927
