symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
PYPL,Financial Services,RED,6,0.40898924059192565,-0.4992311635058945,0.6013385996563362,0.241893590325132,-1.1625355685036918,58.91748003549245,-0.22773851590106006,-0.27835562159484895,-0.3694460473167916
INTU,Technology,RED,5,0.36240126898609526,-0.5530431107354182,0.5545544226248795,0.037264398244539955,-1.1091834094623323,23.775874375446094,-0.35808248927497016,-0.4552142975843366,-0.44908029821559514
ORCL,Technology,RED,5,0.6159295331983341,-0.5825022942795962,0.08726838636649552,0.003968903889989646,0.010582070437189232,43.517667148298976,-0.20631440473580348,-0.26957223567393057,-0.38219984640327664
CRM,Technology,RED,4,0.34506248504086534,-0.4165192899718356,0.3511495545763274,0.0417319180693705,-1.3440217416683626,40.22087638047739,-0.1918047079337402,-0.18232336596983328,-0.24951424870466316
ADBE,Technology,RED,4,0.3277829757875107,-0.45332860562006794,0.21325204358845784,-0.0022307400382975432,-1.5906219300155826,37.76867963152506,-0.16250984510370187,-0.2128073043585552,-0.2973761735635032
IBM,Technology,RED,3,0.3362979673432879,-0.2868546249880266,0.44477919711722874,0.12485333408339094,-0.19442417681720617,21.446980854197392,-0.21737654844731033,-0.22028740490278953,-0.02605904464248011
TMO,Healthcare,RED,3,0.32151864419089315,-0.275327815493351,0.1938816179363977,0.10950155855436161,-0.00481057642059923,23.423065461408584,-0.17560882193354818,-0.1200258926137911,0.05437400498020174
AVGO,Technology,RED,2,0.5029101493042699,-0.31090366298630523,-0.21832000399046353,0.21840315590098552,1.1310373561326912,53.853200503836035,0.006803139910727965,-0.03678397879546461,0.11559845823242482
LLY,Healthcare,RED,2,0.4242461166606306,-0.3256834508988074,0.13821543801039293,-0.1521109181999837,0.6120816603263732,57.09703497014108,-0.004486418217120013,-0.0016163640316467407,0.5237971579023301
TSLA,Consumer Cyclical,RED,2,0.6128777489528316,-0.2673051519154563,-0.09863038577097846,-0.4285336373876815,0.5981311106753127,39.742460928901615,-0.07325367647058822,0.03127157431793198,0.1636468551644546
GS,Financial Services,RED,1,0.3196825485458681,-0.25723236575456465,0.02536360521762211,-0.07905196653721502,1.2978735441988902,41.695465711787506,-0.03515549546069151,0.16734397112475816,0.22957209086060473
META,Communication Services,RED,1,0.39635664975210255,-0.2799517555615119,0.06917947594917893,0.08944198808783602,0.037124327081412806,28.091728091728115,-0.050806115771312936,0.0748269531973661,-0.1515328777686191
HD,Consumer Cyclical,RED,1,0.23451248709340491,-0.21502258141193226,-0.1011806493027905,-0.02430662680784081,0.21419293214095175,56.504640553720314,0.00734742452073586,0.14147928820615047,-0.03616515669092533
ABBV,Healthcare,RED,1,0.2655441187587108,-0.2073653580117346,0.10632630556207352,0.011296798343382953,0.6030729322471446,52.68841394825649,0.032975494858902936,-0.027048935534792335,0.11559534292143639
SBUX,Consumer Cyclical,RED,1,0.3435093022258074,-0.3132209405501332,0.009581727213062696,-0.07903696101750135,-0.31464354035004805,55.80589254766033,-0.006164455124856224,0.12169811320754727,0.1236857649143532
QCOM,Technology,RED,1,0.3925423746706809,-0.2700690837037433,0.229023433680952,-0.20553887449504982,-0.07819149575125671,46.18341570565622,-0.06549314004659594,-0.11122053302148084,-0.06682176554219983
AMZN,Consumer Cyclical,RED,1,0.3521044074395054,-0.21940751108000897,0.36476746926098125,0.06815878834960375,0.06881954126651982,25.263510122134875,-0.1231859743310124,-0.052743667588019336,-0.08287268579450727
JPM,Financial Services,RED,1,0.25972637387390296,-0.20055527706011658,-0.0178459371520535,0.012044460225508067,0.6123591669726226,35.689472889291565,-0.017074142971033893,-0.0026290953215586813,0.012801204819276943
RTX,Industrials,GREEN,0,0.2724430254678064,-0.16153211903155662,0.22578775075028554,-0.04579542965769945,1.8135942200563056,42.96138643964727,0.02434234327355408,0.1719489120151371,0.2775557560912724
KO,Consumer Defensive,GREEN,0,0.16916667974792737,-0.0981883556907767,0.1261257124985216,-0.06706364718898179,0.9236692595950317,68.29025844930416,0.11039140022050704,0.11223081170623958,0.1860738996025318
GILD,Healthcare,GREEN,0,0.28591591683435774,-0.16879705830852743,0.07486606282466692,-0.08328944425966467,1.1947051479277362,57.15423413857178,0.07903904775729413,0.1817025673634845,0.3201030012431183
WMT,Consumer Defensive,GREEN,0,0.2548610962601187,-0.16830466830466853,-0.12057563551315607,0.027317076317670195,1.2932196877273618,49.30619796484738,0.0817749064943897,0.21073161449909625,0.3274225513716491
BRK-B,Financial Services,GREEN,0,0.18040532397258457,-0.14948128936643137,0.037565660377328045,-0.018654564639944415,-0.08996655854142936,48.42600163532296,0.018056963203507893,-0.023490199190540496,0.01238224525895755
MA,Financial Services,GREEN,0,0.2412215032619395,-0.1716811492289931,0.16150939504074907,-0.09566660327257664,-0.4459494416946068,22.88619854721543,-0.061874241504854356,-0.08313719676050337,-0.1636575717618419
COST,Consumer Defensive,GREEN,0,0.21969744936675628,-0.19347053569731906,-0.18648476805725245,-0.05901509801551641,-0.14249158943570428,55.697445972495096,0.01825183849888352,0.1073536946690726,0.05877717072962921
