symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
MBH,Industrial,RED,5,0.5758944307590619,-0.5031174318544857,0.08415588765657979,-0.3063801924613216,-0.437190722420502,10.258471432104884,-0.40528539270406116,-0.3795122578984621,-0.2611294153704696
TB,Consumer Staples,RED,5,0.6933591950697136,-0.4417615684013262,-0.04683343941988791,0.1049792496960768,-0.15105358156791496,20.295113691340106,-0.28432133920096647,-0.26770263111425047,-0.29652247667514847
ZEA,Utilities,RED,5,0.6373842583287932,-0.48422806808713287,0.00017434581825537598,0.007058187201583355,-0.3673692790267221,14.0625,-0.3962658492406298,-0.25931623931623937,-0.4439881945335558
REV,Real Estate,RED,2,0.7434043108848005,-0.700420472669277,0.022980201604570472,-0.03512598225404672,0.013919708212093913,64.49845127472005,0.1730784237222006,0.037617338487023866,-0.35180234563642626
AY,Materials,RED,2,0.9970249407392451,-0.6604241097153396,0.1207636870586583,0.1557200562204426,-0.15008572265765024,70.21854390275442,0.5312990161129333,0.2965109259929977,0.44555121819894994
SM,Technology,RED,2,0.9259311924260246,-0.6206206812947025,-0.1578212302573724,0.4273593538638876,0.03989279524067271,59.448187359640684,0.1161833855799373,0.13249180001987873,0.3533673832996793
DB,Energy,GREEN,1,0.4077109983926316,-0.05532591414944334,0.004506716677411755,0.08099373394717907,0.4483572238026858,53.806297329613386,0.040276693071516226,0.05630452022204598,0.04681711013809366
DP,Financial Services,GREEN,1,0.4138994079808851,-0.05492393915132113,0.0032875776947119783,-0.12754183984759332,0.5058012419187358,47.03852788959172,0.017778477029578278,0.00015460729746429968,0.050503410198116265
MHD,Consumer Staples,GREEN,1,0.40551653063366966,-0.055071315372424656,-0.003371967758505296,0.13636764792538744,0.5910137042205377,48.28341855368883,0.03295571575695163,0.06588735387885232,0.0959353146853147
GYJ,Materials,GREEN,1,0.40373138529173763,-0.05558400182056101,0.028484452136848176,0.06444801712369526,0.7534487506777805,50.31879194630872,0.008816730283318181,0.04855833705856056,0.1143773383217532
XQL,Utilities,GREEN,1,0.42162163863768476,-0.0546051322856576,0.006960223900670533,-0.09726863226597615,0.4541157995606903,52.987477638640435,0.032962547198693785,0.05338744926631278,0.10201415351115956
RG,Energy,GREEN,1,0.4024479047541154,-0.05400495458298912,-0.003143193770930357,0.23708844629156334,0.6749066624176074,48.5053581500282,-0.010234351824384421,0.028038822985672583,0.09429321088881612
DTQ,Technology,GREEN,1,0.41217242948649324,-0.055893570650199884,0.006926626330539563,-0.1143774627911939,0.6239370104452768,50.94411839755038,0.012649454167388613,0.05070118662351673,0.12287443558459017
BPCF,Utilities,GREEN,1,0.40313560502967305,-0.05590622182146066,0.017990161176999836,0.14815273731986028,0.5467567979516651,52.52951096121418,-0.018410417602155373,0.03356973995271872,0.036755987668958906
TMAG,Industrial,GREEN,1,0.4266878767821433,-0.05446105683596931,0.009572493124015683,-0.007023955499271655,0.6425658259050308,48.132641098643425,0.014720051386361203,0.04119294776734223,0.07937140579627625
XYW,Energy,GREEN,1,0.40576561274008793,-0.053770759597059424,0.02050522917933744,0.17854872256180163,0.43187286142123255,52.0426941479573,0.01079588250062766,0.05337519623233907,0.0590556359331842
VW,Consumer Discretionary,GREEN,1,0.41534387111304066,-0.05688051514428812,0.006060624788889898,0.19217320294837656,0.6070774629022448,47.32730263157896,-0.0050331976868708385,0.06891394385641963,0.08934224410833615
ZIP,Real Estate,GREEN,1,0.4183530574614877,-0.055262060336438254,0.022408410862757334,0.1151538548876265,0.6225075942812254,51.09868158210148,0.011371900826446273,0.031907717215326425,0.1255242439849901
AA,Consumer Staples,GREEN,1,0.40201988846871844,-0.05706332637439116,0.014653277663600498,0.15402629684095084,0.6418882806412978,47.88732394366197,0.010824504836480857,0.03857075248461909,0.07573529411764715
GPII,Utilities,GREEN,1,0.41425792356256935,-0.055788786267375726,0.008705602770113036,0.3683640162263966,0.4627287585522425,55.34716679968074,0.02831686661961886,0.058092039575201884,0.0838679683867968
RRX,Energy,GREEN,1,0.4113061343013628,-0.056210434402968724,-0.01541042495638695,-0.18534695863628814,0.7400760241690569,49.838767466857774,0.01091863517060374,0.061046831955922934,0.13415783274440518
MZI,Consumer Discretionary,GREEN,1,0.41131766682173615,-0.05240649463612668,0.018632022959916707,-0.09302221411716675,0.7714309706616996,50.4082426127527,-0.0070451719850808826,0.029209621993127034,0.11252128153536599
RQD,Industrial,GREEN,0,0.3613196986106985,-0.0558186738836264,-0.0038947780389389846,0.0035679811797295654,0.6109344069425281,49.156679982245876,-0.0008429164910591533,0.017973254815359944,0.08068507423808274
NS,Healthcare,GREEN,0,0.39187912048821477,-0.05343656787459547,-0.0005467496102135261,-0.03484035217050532,0.6534560717306944,52.18989769820973,-0.010544618318469883,0.03193916349809891,0.11538947900859889
ZI,Energy,GREEN,0,0.3825579633379709,-0.0531259468740532,0.0012260385811666522,-0.15619509269030996,0.5619372762300502,48.72327790973872,0.007526146026781312,0.02363455809334653,0.059621710526315756
XIE,Utilities,GREEN,0,0.39180132947637947,-0.05521799381729058,0.009023905791283456,-0.11652681696713493,0.5683003050451233,51.543739279588344,0.029684418145956515,0.014181641573579346,0.07694687983496641
GI,Technology,GREEN,0,0.3880375220762931,-0.055106716507898106,0.0139116270306947,0.16523555604411455,0.6538971402926854,53.15166529039361,0.04387446482579829,0.034649225258895806,0.12820512820512817
PFW,Consumer Staples,GREEN,0,0.3806027705000299,-0.05414154945300258,0.012354938066782718,-0.2065973771181803,0.5750192025334669,51.08019040644452,0.004394638540980067,0.011730854360336457,0.07768478132736065
DK,Technology,GREEN,0,0.3577602617002043,-0.05569467778235665,-0.015388214431315913,0.17191825713850972,0.45466545342528225,52.599925980755,0.03642897174694231,0.05670397633692987,0.047514327602292385
NLCG,Healthcare,GREEN,0,0.38967493545266174,-0.05519298899869482,-0.009410365268718149,0.12288357764906371,0.7577617464093998,46.259842519685044,0.03572008882630125,0.07975719932241672,0.13047205225976172
RZQ,Industrial,GREEN,0,0.37670350392776364,-0.05292179409589131,0.01224639765055778,-0.0843674434904253,0.7519068698749432,54.48494932687945,0.019618270992141,0.06138894014885907,0.14180783483324513
VZX,Consumer Staples,GREEN,0,0.37947414333354074,-0.05472312703583056,0.028690488856447493,0.032113432459547196,0.7679033111225676,54.27107061503416,0.008745080891998169,0.08242101970597429,0.09926937738246494
MEF,Healthcare,GREEN,0,0.39490642251408803,-0.05331026891020614,0.0334575128472962,0.0030653585490903208,0.7021737249002735,54.59355459355461,0.040800127004286396,0.027545942557109834,0.14485287697546498
ZJ,Materials,GREEN,0,0.3935805475798011,-0.05408290339797177,0.01008449386989432,-0.021919719006617256,0.5305666620017924,53.95631936985322,0.026981148932368408,0.0573031640912436,0.05178881873913438
BJLJ,Financial Services,GREEN,0,0.3706277218968868,-0.05576784054528551,0.022662378213217076,0.0645873731998763,0.42495662683675495,50.151187904967585,0.0049995098519752075,0.038282357707109596,0.08429402432575356
CCW,Consumer Discretionary,GREEN,0,0.39337439707023386,-0.0542188529993408,0.033989820691986916,0.11584289476934341,0.4469670097699841,54.27046263345194,0.0294503648485484,0.026755327504057725,0.07446167333296808
DRO,Materials,GREEN,0,0.39724869175655425,-0.0541639344262295,0.010638045121487897,0.07389333599965345,0.6039035591696383,57.32828555976205,0.03864229765013066,0.03190661478599233,0.09843987298080899
GJR,Consumer Discretionary,GREEN,0,0.39936163523546786,-0.055368751401031126,0.027340851468949413,0.07597724573898085,0.49020224215717684,48.931116389548684,7.070635650138517e-05,0.029777939570440507,0.046308625536321875
RB,Energy,GREEN,0,0.36893178561775825,-0.05264817150063046,0.014696331126642006,0.13772261262518232,0.7681020919601823,57.749999999999986,0.013605442176870689,0.034722222222222245,0.07488835451734799
SJJ,Utilities,GREEN,0,0.39197477900485134,-0.05239908606245245,-0.0023681085600146404,0.1529735819457132,0.8076217283048833,55.77689243027888,0.004158964879852065,0.041540182137721586,0.14529163738580456
XQJ,Financial Services,GREEN,0,0.38392528129283343,-0.056721056721056554,0.002366188918592225,-0.417084782429903,0.5608025391829988,55.69506726457398,0.035442101368849364,0.06759231003967031,0.06596587446678852
NU,Technology,GREEN,0,0.3931895263314338,-0.05396290050590215,0.010499746336301746,-0.05644465364470208,0.4028863582639298,50.98870056497176,-0.012305588788241307,0.004170286707211156,0.03529201003224649
RQ,Healthcare,GREEN,0,0.39162825539628654,-0.052335941737041855,-0.013451961182122463,-0.07906134155897757,0.5703489212006416,54.2437431991295,-0.001157072606306021,0.05648831605920366,0.054069523409776075
ZCXL,Technology,GREEN,0,0.3779488648871175,-0.055521824192133876,0.017030343506922514,-0.14261343400210602,0.6169671251816662,51.92808138159451,0.016280044717719284,0.0681501064845414,0.11609883364027007
CPFD,Utilities,GREEN,0,0.3932518363017455,-0.05503565062388611,0.01081963708442078,-0.12279590557301714,0.7636717011651394,50.46570702794242,0.024785510009532833,0.04551643649095514,0.12849044719714459
DPT,Healthcare,GREEN,0,0.3613357820754479,-0.053736947084360005,0.014468469180501329,-0.0026028001839251908,0.5696518216866695,45.77537886651444,-0.006689943761827317,0.030128807562607204,0.0910155449515502
GNFQ,Financial Services,GREEN,0,0.3879212765790829,-0.052792654934965384,-0.004319208594444789,0.10834194767506952,0.6640205360331688,56.31733594515184,0.03906941459097235,0.03933223725812589,0.11385199240986725
TUSG,Energy,GREEN,0,0.36224611195909345,-0.05635987590486033,0.006108109837397231,0.053691509569569015,0.7201971031516486,47.880539499036594,0.008928571428571291,0.04012824490640186,0.09912568306010922
XYRU,Energy,GREEN,0,0.3577928376687988,-0.05316742081447969,-0.005763726808469972,0.30857445436722086,0.7937219789954637,50.60018467220685,0.011997767857142847,0.03687821612349933,0.1474217019930403
GXJ,Industrial,GREEN,0,0.39895286825031967,-0.055700836820083664,-0.015609257739804145,0.008870798838484687,0.5933702443914275,45.09337860780985,0.03480753480753477,0.027305372992750192,0.11142061281337061
MQDM,Consumer Discretionary,GREEN,0,0.3832689998497458,-0.052520018841262534,-0.004785744717668783,-0.004952386249567736,0.6589414695858888,52.075812274368204,0.037250660898822334,0.03675234206101355,0.09127686472819216
RYA,Consumer Staples,GREEN,0,0.37240372933439736,-0.05350422134065728,0.017726051552570787,0.29178800304548824,0.4628069881164089,55.62060889929742,-0.0175872492442979,0.006380782584217011,0.05126445794942172
XR,Real Estate,GREEN,0,0.3789766067577672,-0.053490238031559244,-0.019705251061344096,0.3248624789459858,0.5163944375356306,48.86956521739131,0.04138106118304145,0.02626970227670764,0.08662251655629147
PGK,Financial Services,GREEN,0,0.3947214026036095,-0.054221742649042136,-0.02733739336966806,0.11989937931454324,0.4569909509413539,49.21372408863474,0.04112132182307614,0.012822828246342802,0.0813729271114539
XR,Consumer Staples,GREEN,0,0.3942997785599598,-0.05270684371807979,0.017069509096144676,0.0345849529241238,0.581367528514208,50.92816787732043,0.04294362466893687,0.024530756364987926,0.05754843660080568
ARBS,Healthcare,GREEN,0,0.37416244874643434,-0.05428804791723387,0.007957803877736322,0.21339246047913607,0.7749800424537548,46.83409436834096,0.02851661741069114,0.049854458851548114,0.12502481213667951
NPC,Consumer Discretionary,GREEN,0,0.3789535068914062,-0.05546502153416353,0.016455525974687222,-0.15226075077609608,0.7589304667115262,48.959333973743185,0.0368653996355115,0.03724346286071469,0.12293464162860193
SEJ,Energy,GREEN,0,0.3438608320871794,-0.052306901426551915,0.005810289674524735,-0.15340182767865018,0.6584129102007431,54.264972776769554,0.030803208183191974,0.055839980950113256,0.07308809293320434
XQA,Materials,GREEN,0,0.390283177887275,-0.056212240609403816,0.025082695555527085,0.025748256496260155,0.40775466564010004,49.5603517186251,0.031616648141286924,0.005658560077052719,0.08424195223260636
