symbol,company_name,sector,current_price,market_cap,pe_ratio,dividend_yield,exchange,currency
BHK,Regional Enterprises,Healthcare,226.53,394015900692,9.6,0.0378,NYSE,USD
ZTSZ,First Corp,Consumer Discretionary,173.64,292795755375,28.93,0.0213,NASDAQ,USD
CPON,American Industries,Real Estate,152.61,278421977014,,0.0343,NASDAQ,USD
PWG,International Global,Technology,125.55,215315562479,18.47,0.0396,NASDAQ,USD
SWW,International Capital,Financial Services,125.3,211306798005,28.96,0.0463,NYSE,USD
NGR,Pacific Corp,Healthcare,193.76,210036641611,34.72,0.0197,NYSE,USD
GNZD,Advanced Solutions,Energy,140.61,179733758425,33.37,0.0,NASDAQ,USD
RKX,Superior LLC,Healthcare,117.8,170070847979,29.8,0.0055,NASDAQ,USD
GRD,National International,Consumer Staples,113.31,165501842179,,0.016,NYSE,USD
CGI,Premier Corp,Financial Services,131.28,157050386454,13.14,0.0129,NYSE,USD
CCH,Consolidated International,Technology,149.81,146342172537,33.81,0.0,NASDAQ,USD
XX,Pacific Technologies,Real Estate,98.33,138724482584,8.58,0.0179,NASDAQ,USD
DDQ,Innovative Solutions,Industrial,158.23,133892872925,23.55,0.0,NASDAQ,USD
TRU,Global Global,Utilities,70.27,101706717148,26.34,0.0186,NASDAQ,USD
PK,Strategic Technologies,Materials,109.48,99817701507,18.93,0.0361,NASDAQ,USD
PO,Consolidated Corp,Energy,45.72,87801190343,30.05,0.0086,NYSE,USD
NYY,Global Global,Utilities,106.88,87735127659,18.08,0.0146,NASDAQ,USD
RRX,National Solutions,Healthcare,70.51,59474325913,22.8,0.0,NYSE,USD
ZJX,Global Industries,Energy,58.78,53328330308,,0.0442,NYSE,USD
SGT,United Global,Financial Services,63.01,49181691719,23.25,0.0555,NYSE,USD
ROTO,Dynamic Services,Materials,118.72,37688959897,32.35,0.0076,NYSE,USD
VIK,Alliance Services,Energy,35.35,33209569998,15.49,0.0508,NYSE,USD
TZZK,Global International,Utilities,49.46,23062227298,33.89,0.0,NASDAQ,USD
CJLF,First Global,Real Estate,113.8,9482595463,17.85,0.0579,NASDAQ,USD
PJNF,Alliance Global,Materials,75.2,4429213034,12.64,0.0,NYSE,USD
