symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
ZGBS,Materials,RED,5,0.43438642465058075,-0.3631501472031403,-0.18958367839676413,-0.06963236172789339,-0.785204841669219,38.15471394037066,-0.12337365152010446,-0.26438799583036154,-0.18213980724655354
NG,Technology,RED,5,0.8049767472396337,-0.5966118002817775,0.008942994560253924,0.4371698971565975,0.26682277642350294,16.020056941316454,-0.5169135802469136,-0.3731845365228535,-0.35365047902213415
MFE,Industrial,RED,4,0.8297942918007525,-0.7044025157232706,0.04821900625026047,-0.11300393896811158,-0.1018813410926459,24.64822568467295,-0.44902494583032393,-0.22225707787624502,-0.5761603555859476
SM,Industrial,RED,2,0.7953093452049582,-0.589461346379249,-0.16719016166194287,0.22195353136180265,0.15671742510974607,91.31020958450792,0.508808112056372,0.7997129971299713,1.179493545183714
MC,Utilities,GREEN,1,0.40986961395039134,-0.05558643690939419,0.035188977750051816,0.06915817025042187,0.6337970066563745,53.50318471337578,0.017548076923076847,0.04004914004913993,0.08733624454148468
CQN,Utilities,GREEN,1,0.4104570831101508,-0.05614328136599878,-0.0283771140425519,-0.04264759629640741,0.5601984823465181,53.61967440249394,0.02089580209895056,0.01727357609710559,0.06845150534470927
ZWS,Technology,GREEN,1,0.415018567598871,-0.054749649040711335,-0.008827053044619487,-0.21928735003949276,0.7431038260570886,56.054230949041624,0.03131811403005626,0.030726897500573343,0.07716271267673151
ROP,Financial Services,GREEN,1,0.4226694892251802,-0.05520481573924539,0.013823980372947915,-0.03498305939157144,0.7603556424137997,52.41694847821763,-0.008584011345823735,0.05984679221193744,0.08177227561492093
GEM,Technology,GREEN,1,0.4043064071989309,-0.054093664645926264,-0.002201529505598534,0.094055866983281,0.5641393047119424,47.73722627737228,0.018683100875770322,0.010911900086908894,0.062197720431562166
GG,Financial Services,GREEN,0,0.39562335578171626,-0.056464811783960775,0.02696904720370338,-0.04391343070676069,0.4944863764124796,49.89183342347215,0.006201275690999317,0.04643449419568815,0.059119731443491266
MCMB,Consumer Discretionary,GREEN,0,0.3838723151947894,-0.0556256451427916,0.005346258104510763,0.18463120908403644,0.4843983179431114,46.06470304200866,0.01981255190414032,0.017278106508875665,0.08810126582278473
RBN,Financial Services,GREEN,0,0.3646436580555736,-0.053750000000000256,0.009305960703027588,-0.04727594130403015,0.532520604848529,49.01960784313726,-0.0191498621790223,0.0047555357408232005,0.07642095207769459
CWPX,Materials,GREEN,0,0.39643861449988876,-0.054892176082694685,0.018299179322953288,-0.18999865216625103,0.5768989635553913,50.04173622704509,-0.0016849199663016247,0.029181865554976545,0.10747663551401869
POO,Healthcare,GREEN,0,0.34819051898747405,-0.055568748515791855,0.011884375497785779,-0.19820785261565438,0.8105354748742049,52.374839537869065,0.021224984839296544,0.05302651325662843,0.1255179788798289
SSH,Financial Services,GREEN,0,0.3826870618906946,-0.055478072214473824,0.01991213246084586,0.1303455224243497,0.3801684438367256,47.99498746867166,-0.004635167464114867,0.04407151819322452,0.05365622032288689
PLO,Technology,GREEN,0,0.3738113033485009,-0.05395324402416602,0.012963767669269302,-0.06972340436392949,0.6076703129546064,50.31802120141341,-0.011120739456961305,0.05517028817999697,0.06939816743023731
MTH,Utilities,GREEN,0,0.38619801052385067,-0.05580272022371945,0.025179857525610548,0.12283471910041625,0.514741608934065,53.80906460945033,0.012911632314617429,0.009324834749764001,0.04128105211885047
PH,Technology,GREEN,0,0.3707647247297083,-0.051600502698307196,-0.0033792569136367554,0.07616398766036328,0.6944331571374673,48.998505231689066,-0.002349150949728322,0.07796069330625861,0.13353160985281776
TOOM,Industrial,GREEN,0,0.37831089659399564,-0.05618203785743039,-0.0029973802754915176,-0.08298135520458001,0.6678860560279881,55.07502206531333,-0.006229975080099705,0.029693839911471773,0.11548451548451551
BCE,Energy,GREEN,0,0.3890342364729514,-0.0563519082601685,0.006369166294222512,-0.18799584799746732,0.5657365068631311,48.809058961343254,0.04401236576635219,0.025573403660193537,0.05970272502064425
CNJ,Consumer Staples,GREEN,0,0.39837103740179625,-0.055300978962716234,0.01291641137416833,0.2055764148004586,0.5062808489808988,48.574445617740224,-0.010863182618907943,0.03438747313478661,0.050842170929507026
VTV,Real Estate,GREEN,0,0.3678245864028593,-0.055784796064116814,-0.008398327692126716,-0.042819759662916956,0.46488280450055475,46.71928959052791,0.0028961829793555235,0.037330056071895025,0.047142746375126096
SCB,Healthcare,GREEN,0,0.345188263064163,-0.05308348320473389,0.023784913304735818,-0.023700852115651237,0.7131308574294001,49.59731543624162,0.04478154709335552,0.06638740124078694,0.11221103860192469
AVMO,Industrial,GREEN,0,0.3743219380792057,-0.053513051350400034,0.018719154385202354,-0.0640075072487723,0.528629317090025,49.769992922859174,-0.001785076758300578,0.05486687506737096,0.06496898465556643
DKPX,Financial Services,GREEN,0,0.3847312734225334,-0.056079805877595146,0.0002145077428659915,0.09370982348377564,0.5123554073238924,50.916617386162045,0.004807692307692425,0.04694432517532562,0.07179487179487187
