symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
VWV,Technology,RED,5,0.7089509138455028,-0.6623788723201287,-0.12035555058386167,0.6910525007573347,-0.3393391874270335,32.564493399672145,-0.32080883986829073,-0.2930168008915616,-0.3664952047180299
CS,Technology,RED,5,0.5857995552613237,-0.5072125583368687,-0.09699438780803614,-0.09776651487544145,-0.06786602324092428,27.28607382550335,-0.21945482800621613,-0.45345998882451544,-0.29712556732223894
VWD,Consumer Discretionary,RED,2,0.4671370962589405,-0.5122627954218896,-0.08113859887137256,-0.1376533646020531,-0.27381626422672334,26.335202124520507,-0.11951043916486687,0.059975732362627855,-0.21340365320298427
XWK,Consumer Staples,RED,2,0.6274394044820977,-0.4558943921408106,-0.13089978495388704,-0.22860743050583834,-0.04578470372713825,39.2357875116496,-0.09491683145283235,-0.03209354397313097,0.3610285114570579
CN,Financial Services,GREEN,1,0.42166962174688666,-0.052767639902676175,0.03226885781341141,-0.05167534872081036,0.5486067618203131,53.95095367847412,-0.008355382258738456,0.05122527310304103,0.0716328066215198
VU,Healthcare,GREEN,1,0.4293731368395232,-0.05299994355703561,0.02873111975907074,0.17349692069036254,0.7252976650401366,50.78886310904873,0.007874776559254048,0.051671119624943286,0.08424718049997405
ZVRG,Industrial,GREEN,1,0.42338167939782645,-0.05455041367397036,0.045692489381351634,-0.05708122029025228,0.41221013081451485,51.067463706233994,-0.0032588032950122154,0.002549394518801795,0.08847370502174776
PCM,Consumer Discretionary,GREEN,1,0.4099670894375107,-0.054150301125949034,-0.012045368056290064,0.03892374791524156,0.5275330312201327,53.049460766084046,0.0006686554881186292,0.02432475122413523,0.05866028187408173
MTFQ,Utilities,GREEN,1,0.402147623057776,-0.055414089972110864,0.021280971150336194,0.03617862521968961,0.5266297779454423,53.496989346919875,0.017357875116495745,0.062021160160525286,0.0949097291875626
ZCBC,Healthcare,GREEN,0,0.39981313099540555,-0.054446671896336396,0.011007066873461747,0.01925496367288453,0.6363204004675158,53.86350454340401,-0.010066109856625918,0.06666080379913819,0.0929324482623975
ZIU,Materials,GREEN,0,0.37896122485917083,-0.052434114202049846,0.01150085661266184,0.050582978639033105,0.723384811152102,49.50347567030784,-0.001719099192023404,0.08198248555990308,0.12342812923195981
NEC,Consumer Discretionary,GREEN,0,0.3961594373013488,-0.05417798913043491,0.014712781569183363,0.21606016355100166,0.7497580647252035,50.85501858736058,-0.005741352088416904,0.048750946252838746,0.10637278390033536
PJN,Consumer Discretionary,GREEN,0,0.37877580053494564,-0.056815542998684264,0.0013924688096672976,0.19888075803059713,0.7355498433405211,50.29876227059325,0.046195453548717146,0.06797492911505734,0.1271853835249645
PTN,Materials,GREEN,0,0.38095343759332456,-0.054597938144329734,0.01689300589488911,-0.3086428600563684,0.5730528506197536,47.10507505360971,0.01949614890885745,0.05768270351256861,0.12262567364608178
TRA,Utilities,GREEN,0,0.3963732456445213,-0.056754130223517996,0.012869677033810032,0.1794190668649423,0.6498224142101641,51.92224622030238,0.0010913059294289245,0.03673008099453749,0.07458024209293246
BX,Technology,GREEN,0,0.38279437209087824,-0.05573136427566811,0.000735406405500745,-0.18986955320019777,0.5395318269313158,47.48858447488584,0.041819393535488136,0.04740368509212727,0.05198519515477799
XSC,Energy,GREEN,0,0.3606883473907837,-0.05354135271695792,0.005562056413349291,-0.09301392636413079,0.5967542345605499,56.700668308125195,0.0016067124877264358,0.013823635706541262,0.09047619047619035
SC,Healthcare,GREEN,0,0.35759116436839855,-0.053462764416111266,0.031683322259268655,0.051410632276310944,0.83476547837052,52.914798206278036,0.02563249001331573,0.0677155530912116,0.13480662983425423
PHDW,Industrial,GREEN,0,0.3851215652990247,-0.05604629911666178,0.018880539468793426,-0.00025340733861153734,0.5919543804812976,54.8834903321765,0.015028901734104013,0.016321333487672146,0.08899224806201547
VWXO,Real Estate,GREEN,0,0.362000627586831,-0.05212182286418097,-9.3121409990252e-05,-0.18315246371976943,0.8112050785049177,54.91358024691357,0.04068248763407988,0.060065670289855155,0.11691022964509391
MTC,Financial Services,GREEN,0,0.39831938569037767,-0.05438746217705009,0.045515383599630324,0.06874246691862462,0.4573883620526149,50.512695312499986,-0.017923036373220843,0.01890772716618487,0.03879241675959846
MY,Technology,GREEN,0,0.3866098337827798,-0.05567010309278356,0.01419568474343467,0.18372826729056266,0.658592847929471,57.29603729603732,0.03614944851879667,0.05933404179950414,0.09595651111654048
BKGR,Technology,GREEN,0,0.37544938415651224,-0.055628113965075145,0.01906961392030703,-0.049345234987309576,0.4746281004725336,51.913988657844996,0.02322670375521567,0.01592635212888381,0.08164665523156087
BPI,Technology,GREEN,0,0.3836935334100184,-0.05482922415743055,0.0027892358116662665,0.21028702212961722,0.7329768163758963,49.72516686297605,0.03771957695973856,0.04126434687556933,0.12692857494947504
XTW,Real Estate,GREEN,0,0.3992438763074052,-0.056265830418525994,0.023761527758730226,-0.12638858962431865,0.6353641786739448,50.95142153570629,0.04443511633485246,0.06402345897733515,0.08281007149518181
