symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
DR,Industrial,RED,5,0.6416808516780333,-0.5234231566479124,-0.060874901522095036,-0.029093725028404287,0.0015971857679910014,26.568154402895047,-0.470905384969426,-0.3697525062656642,-0.4236086240240671
PUA,Consumer Staples,RED,3,0.41371257684867585,-0.44064969907910895,-0.10723787858853327,0.16120232837734313,-0.6932315194760305,51.65274246276789,-0.09489704565801257,-0.040227839088643656,-0.2380593499764485
MCTP,Industrial,RED,2,0.840341072520797,-0.6595706296229481,0.05127760687225567,-0.42714471322802394,-0.09400315597138872,61.459724076546514,0.10848968976407214,-0.08256457564575652,-0.158392101551481
MN,Real Estate,RED,2,0.542431936452131,-0.4786359901396873,-0.07758178921290008,-0.2235624160818645,-0.04809710567842783,82.64621284755513,0.32390323903239027,0.4796654828731812,0.07364921030756442
MKVN,Consumer Discretionary,RED,2,0.4982215950742527,-0.24069656488549634,-0.06448692098543822,-0.14967590489687355,-0.0018495603150864002,30.474235713514105,-0.1300901885761136,-0.03906533027412148,0.0054965883244882776
SX,Healthcare,RED,2,0.748665800437225,-0.5969914232109358,-0.03679205215119194,-0.27950358750729315,-0.0947547608965524,58.589911562397646,-0.009850845948352683,0.06872109088724694,-0.30771625355072185
TOE,Real Estate,RED,2,1.0999269357261787,-0.7025631216526397,-0.050786082497988674,-0.22050206322283175,-0.06965972007104475,83.89227117944486,0.5970539072294192,0.4300280636108512,0.037602660693680796
RFY,Technology,GREEN,1,0.4003917473159557,-0.05608713041873045,0.010259072005955855,-0.11260906766537375,0.7491251919578352,47.77586630621774,0.01901129529118369,0.03427431362039185,0.12078089706356893
VS,Financial Services,GREEN,1,0.40753091883902115,-0.05491643151725632,0.0188079314132546,-0.14667503292194456,0.4359973903536631,50.32198712051518,0.008733624454148358,0.04795852235904081,0.048638132295719845
CT,Healthcare,GREEN,1,0.4046059760995584,-0.054378466854596665,0.01641109368385798,-0.07482679064319622,0.7257908397382276,55.97035040431269,0.007020731808045004,0.03064372965890359,0.11413689116330068
RJ,Financial Services,GREEN,1,0.41702623460938587,-0.05490594814438246,0.00920324631573757,-0.09423960102585473,0.4264427290328637,54.77971737323361,0.03256655466528832,0.0037688442211056706,0.08031368307193094
AQE,Real Estate,GREEN,1,0.411864553471276,-0.05412229662970682,0.009578394196837852,-0.19540463260930047,0.5714900163175872,49.42031833366083,-0.006590863352787293,0.06167329820410797,0.06098871574422351
VI,Real Estate,GREEN,1,0.4026115312456184,-0.056224126311735664,0.0277500445655692,0.02988535066713794,0.4955264974567046,51.40152894066253,0.00594235033259425,0.0037168141592920506,0.03835942506637369
CW,Utilities,GREEN,1,0.40341572918004875,-0.05405405405405414,-0.0013648205113726615,-0.11474570164399536,0.6412134885841959,51.05622359441015,0.0001921783415010112,0.045920418006430944,0.10358354537743862
PLE,Materials,GREEN,1,0.4055774162868019,-0.0546567189202784,-0.008401142425348498,0.004191779324511802,0.7513753494314742,51.771182383915736,-0.004331434988369345,0.02935566796583458,0.11597590578081445
